"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1810055G02Rik",2044.03349918308,4.57248971480579e-06,0.00144232390378829,0.781442454220912,0.999626031159817
"1810058I24Rik",2616.19259520512,6.06454317354619e-06,0.00144259752235152,0.679297708454297,0.999626031159817
"1810062G17Rik",19.4289210327222,2.35208294935268e-06,0.00144268194593114,0.434314819803232,0.999626031159817
"1810062O18Rik",6.73727263757037,1.44453226369771e-06,0.00144269098480244,0.417423018925091,0.999626031159817
"2010001A14Rik",108.202431771285,8.60650374686966e-07,0.00144266308405122,0.858955993745133,0.999626031159817
"2010012O05Rik",619.257453076827,-6.00956559973349e-06,0.00144239398648989,0.74503528020717,0.999626031159817
"2010107E04Rik",2028.9955827736,0.129177415842352,0.0719618095875167,0.00162456259032316,0.999626031159817
"2010107G12Rik",5.38253585022163,-1.70041625452057e-06,0.00144269200298989,0.291856613832855,0.999626031159817
"2010107G23Rik",173.504526011581,3.06368138746529e-06,0.00144263849456444,0.636559344162615,0.999626031159817
"2010111I01Rik",4294.26408030611,1.16637786313743e-05,0.00144258976993441,0.226994140926134,0.999626031159817
"2010204K13Rik",55.2097225714961,8.1509169969596e-07,0.00144265771078,0.876133246870352,0.999626031159817
"2010315B03Rik",210.562219283411,1.96332326464565e-06,0.00144266777033235,0.663128022495402,0.999626031159817
"2010320M18Rik",117.840531402041,-7.2449199117446e-07,0.00144264782606231,0.899963047405741,0.999626031159817
"2200002D01Rik",300.765923366689,1.70974188991133e-05,0.00144264498187798,0.0464385797037091,0.999626031159817
"2210010C04Rik",24.4674223272746,-9.99936710617302e-07,0.00144268484327304,0.711123923120571,0.999626031159817
"2210011C24Rik",70.0517439789478,2.41311732822922e-07,0.00144268091471226,0.941906939404128,0.999626031159817
"2210013O21Rik",1076.81630737516,3.05692222113516e-05,0.00144260397555062,0.0579515625954047,0.999626031159817
"2210015D19Rik",359.838743235284,1.30378512100653e-05,0.00144258369012861,0.148128553023489,0.999626031159817
"2210016F16Rik",119.950873780874,3.08980722864544e-06,0.00144261382115683,0.690323735988802,0.999626031159817
"2210016L21Rik",1027.7136654843,1.38952099231711e-05,0.001442546220677,0.231050418314131,0.999626031159817
"2210018M11Rik",665.937682060865,-3.35504998275556e-06,0.00144264466031835,0.58406766904349,0.999626031159817
"2210404O09Rik",61.7502761101756,-1.20435889621553e-06,0.00144265905222623,0.795894512825871,0.999626031159817
"2210408F21Rik",78.5595123385319,-2.27884746330164e-06,0.00144267200037726,0.581913140554702,0.999626031159817
"2210408I21Rik",153.30279748084,-9.1855905444745e-07,0.00144263227866655,0.890591710881049,0.999626031159817
"2210409D07Rik",6.18499853085843,2.3253667140862e-07,0.00144269291554014,0.853998644014317,0.999626031159817
