"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Hey1",183.353968520858,-0.286064586546321,0.157285891625776,0.00161452583595986,0.277564691991325
"Acat2",1830.74116878841,-0.145488396227299,0.0782032043639747,0.00175627681218002,0.288263567439148
"Dcps",1233.95924908035,-0.135978570560181,0.0708527214145514,0.00174015763716415,0.288263567439148
"Fbxl22",133.783826659302,-0.320299471716829,0.181278107335649,0.00174219682543867,0.288263567439148
"Ctso",1061.92621856328,0.153232168821358,0.0828604743690555,0.0018836249881047,0.302514089889267
"Usp46",1210.97551022031,0.12095686984624,0.0629395871625308,0.00191133348073812,0.302514089889267
"Zfp72",49.9336245920708,0.495547934016247,0.291664799840821,0.00191682364024068,0.302514089889267
"Neu3",148.244966787419,0.262564527287921,0.153764892330988,0.00199855439124205,0.307072186005402
"Tatdn3",250.888705248988,0.259761144228443,0.152057480555033,0.00200209109155454,0.307072186005402
"Tspan14",2982.33578558322,-0.103970787885032,0.0526740157969652,0.00202053997290313,0.307072186005402
"Ahrr",344.84482810527,0.360098372620484,0.218171808828854,0.00209235225101309,0.309455868535937
"Dync1i1",351.131340264253,-0.329926571923072,0.201954683191537,0.00215151814859917,0.309455868535937
"Jmjd6",1848.33264990342,-0.154165831212639,0.087012868523115,0.00211498827069817,0.309455868535937
"Pdgfra",2047.36352369544,0.208509178800679,0.122590782001028,0.00215281867360716,0.309455868535937
"Sned1",123.185316163077,0.359543521201295,0.218864185391515,0.00216191752185951,0.309455868535937
"2210408F21Rik",60.558417061706,0.426252003856784,0.261124709585692,0.00220067239503038,0.311382496354299
"Lsp1",3997.38719808457,-0.189513469123056,0.112953769648332,0.00226339659503559,0.313060809942563
"Med30",1595.5375015074,-0.111831023545982,0.0600378006277645,0.00225648841340042,0.313060809942563
"Gyg",1987.89760416644,-0.169594619668609,0.100407200477606,0.00232942441192279,0.3168772523971
"Rnf145",4663.40629981658,-0.149798088744782,0.0886514560844498,0.00234247197141642,0.3168772523971
"Yipf2",362.391431700238,0.228340087109985,0.142714291272644,0.00239674601190566,0.320695037027811
"Gas6",4142.10615987503,0.168835968733709,0.10137972974432,0.0024229937438343,0.320720999855916
"Aasdh",427.53562911191,0.162640402757325,0.105428437066709,0.00296551286970472,0.32486996458667
"Akr1c14",309.075121482591,0.348836267183138,0.257237254711171,0.00306132541771354,0.32486996458667
"Angptl4",8677.29550574697,0.240282383081985,0.154315987752873,0.00258372940650853,0.32486996458667
"Bmper",6201.65952286673,0.223167680681122,0.152999641692502,0.00291565595337555,0.32486996458667
"Cdh15",10910.4511660713,-0.176798759558851,0.117430003227248,0.00292964009607324,0.32486996458667
"Col12a1",75714.5334070833,0.160182367829926,0.0897484132567029,0.00268456823080456,0.32486996458667
"Fam162a",4083.52287822755,-0.251101063334657,0.167630393991101,0.00266956639167365,0.32486996458667
"Gys1",3567.20835229315,-0.138643940974398,0.0910232740048419,0.00291011067957674,0.32486996458667
"Il2rb",50.7316089194843,-0.0081484496227511,0.0258035385553535,0.00301871766812142,0.32486996458667
"Ino80c",1330.46147861264,-0.149893580099176,0.0972822683773402,0.00290358101583755,0.32486996458667
"Jsrp1",1758.56169265006,-0.169222797420727,0.106532789095676,0.00270886149174937,0.32486996458667
"Kcnk5",257.151560964445,-0.206298317531829,0.133002558967877,0.00263128166554255,0.32486996458667
"Pgk1",37956.4419078811,-0.239029763559097,0.173548288466545,0.00304776760738214,0.32486996458667
"Polr1c",1493.55138559079,-0.111833598976199,0.0654694644100238,0.0029546644647713,0.32486996458667
"Sfrp1",603.4073097377,0.33073995447975,0.216277947310517,0.00250945988121089,0.32486996458667
"Slc14a1",80.0278564859342,-0.518756509616645,0.387094877888423,0.00292213007256256,0.32486996458667
"Stmn2",3011.1525093197,-0.203575158666372,0.139943717289121,0.00280412651588736,0.32486996458667
"Thbs1",161032.264181049,0.150307459560014,0.0875294315333636,0.00291766268387525,0.32486996458667
"Tns3",12520.7513245895,0.0929379899933211,0.0503387773707535,0.00289496766086414,0.32486996458667
"Trappc1",1576.46721841141,-0.127761372117964,0.0775779985213357,0.00282631492226946,0.32486996458667
"Trp53bp1",2270.47830848099,0.0939865160785719,0.050994028054358,0.00274687445343632,0.32486996458667
"Ttc28",2470.88997359346,0.126623559370895,0.0760651128930325,0.00304583686360138,0.32486996458667
"Tyw3",142.632760984622,0.270263834495263,0.181423087479688,0.00272303568621046,0.32486996458667
"Chrnd",4120.01204346725,-0.223273712229359,0.16314649953791,0.00313505317766305,0.329850466812241
"Aes",10151.532181478,-0.107535835125462,0.0670566423884081,0.0032616635373423,0.340131195965627
"Fgf7",1727.76333200951,0.330219172149045,0.255992805254649,0.00328802699593092,0.340131195965627
"Cyb5rl",117.347079570511,0.320108146771192,0.250537713825943,0.00335862840077782,0.344539296779792
"4921507L20Rik",26.8474172617144,0.548887471428599,0.476344314394831,0.00364934913730466,0.350617731368725
"A930003A15Rik",140.78881878213,-0.237975674964128,0.193232557301261,0.00364166470745935,0.350617731368725
"Bcl9",934.894648145016,0.128152117096482,0.086075497780919,0.00367422318006219,0.350617731368725
"Cers5",3663.59021668037,-0.086858196193735,0.0496410271330247,0.00353201121393482,0.350617731368725
"Dnase1l1",689.899571029632,-0.134278858619284,0.0915026981042346,0.00359576993296168,0.350617731368725
